,num_features,task,trial,w0,w1,w2,w3,xf0,xf1,xf2,xf3,xj0,xj1,xj2,xj3,yf,yj,slow,J_pressed,decision_time,participant_id
14,2,2,5,-0.3649609684944153,0.5553719997406006,0.0,0.0,2.344217300415039,0.339469850063324,0.0,0.0,-0.5364990234375,2.2179558277130127,0.0,0.0,-0.667015790939331,1.4275918006896973,1,1,872,0
15,2,2,6,-0.3649609684944153,0.5553719997406006,0.0,0.0,-0.8356540203094482,-0.6511437296867371,0.0,0.0,2.069234848022461,-1.4109922647476196,0.0,0.0,-0.0566458813846111,-1.5388154983520508,1,0,1243,0
16,2,2,7,-0.3649609684944153,0.5553719997406006,0.0,0.0,-1.269425868988037,-2.360891819000244,0.0,0.0,-0.2703819870948791,0.0149150760844349,0.0,0.0,-0.8478823304176331,0.1069622859358787,1,1,1100,0
17,2,2,8,-0.3649609684944153,0.5553719997406006,0.0,0.0,-0.3372445404529571,1.2955033779144287,0.0,0.0,-0.1462125033140182,0.264956384897232,0.0,0.0,0.8425673842430115,0.2005112171173095,1,0,946,0
18,2,2,9,-0.3649609684944153,0.5553719997406006,0.0,0.0,-0.880549430847168,1.16090989112854,0.0,0.0,0.1144104450941085,0.6020230054855347,0.0,0.0,0.9661029577255248,0.2925913631916046,1,0,968,0
19,2,2,10,-0.3649609684944153,0.5553719997406006,0.0,0.0,-1.895024538040161,1.6779776811599731,0.0,0.0,-0.3209955096244812,-0.6284661293029785,0.0,0.0,1.623511791229248,-0.2318816483020782,1,0,750,0
20,4,3,1,0.5382360816001892,0.2012300342321396,0.524537980556488,-0.3638601303100586,-0.4116809368133545,1.6278810501098633,1.0782690048217771,-1.1284563541412354,-1.2590041160583496,0.3110235631465912,0.5161713361740112,0.4604343771934509,1.0821902751922607,-0.5118364095687866,1,0,4269,0
21,4,3,2,0.5382360816001892,0.2012300342321396,0.524537980556488,-0.3638601303100586,-0.3676470816135406,-1.4261332750320437,1.811227798461914,-0.8967898488044739,1.157981514930725,-0.1937517374753952,-1.436428785324097,-1.1943933963775637,0.791502058506012,0.2654093503952026,1,1,1052,0
22,4,3,3,0.5382360816001892,0.2012300342321396,0.524537980556488,-0.3638601303100586,-0.6601571440696716,-1.8944562673568728,-1.021039366722107,0.778527557849884,-2.1583411693573,1.3568624258041382,0.7722765207290649,-1.4555752277374268,-1.5553908348083496,0.0460584759712219,1,1,1744,0
23,4,3,4,0.5382360816001892,0.2012300342321396,0.524537980556488,-0.3638601303100586,1.2847888469696045,0.7409898042678833,-0.7478482723236084,-1.1053541898727417,-0.150894895195961,0.1972936391830444,-0.350966602563858,-0.5134544372558594,0.8505486249923706,-0.038785383105278,1,0,1970,0
24,4,3,5,0.5382360816001892,0.2012300342321396,0.524537980556488,-0.3638601303100586,-0.2968420684337616,0.1642695367336273,0.2359671741724014,0.1637394428253173,-0.9930969476699828,0.6887252926826477,-0.9282094836235046,0.0577875711023807,-0.0625196620821952,-0.9038361310958862,1,0,2098,0
25,4,3,6,0.5382360816001892,0.2012300342321396,0.524537980556488,-0.3638601303100586,0.9130605459213256,-0.8434579968452454,1.371519923210144,-1.239286184310913,-0.8195464611053467,-1.4852280616760254,1.0473356246948242,0.2609850764274597,1.4920542240142822,-0.2855767011642456,1,0,1439,0
26,4,3,7,0.5382360816001892,0.2012300342321396,0.524537980556488,-0.3638601303100586,-0.2809110581874847,-0.801019012928009,-1.666398048400879,0.3636996448040008,1.711497187614441,0.4816137850284576,-1.7846932411193848,0.7470860481262207,-1.3188104629516602,-0.1898695826530456,1,0,4031,0
27,4,3,8,0.5382360816001892,0.2012300342321396,0.524537980556488,-0.3638601303100586,-0.3923576772212982,-1.4426923990249634,1.3561145067214966,-0.8584536910057068,0.2026883661746978,-0.8181544542312622,1.0968843698501587,2.5603511333465576,0.5221965312957764,-0.4117952585220337,1,0,1203,0
28,4,3,9,0.5382360816001892,0.2012300342321396,0.524537980556488,-0.3638601303100586,-0.5520486235618591,-0.1998011618852615,1.579060196876526,0.5417502522468567,1.358957052230835,0.2244073152542114,0.4864527583122253,0.0711155161261558,0.2938172221183777,1.005884051322937,1,0,2210,0
29,4,3,10,0.5382360816001892,0.2012300342321396,0.524537980556488,-0.3638601303100586,0.4013674855232239,0.0668686777353286,0.1515332609415054,0.3855536878108978,0.2975700497627258,-0.703628659248352,-0.693852961063385,1.534105896949768,0.1686837971210479,-0.9035804271697998,1,0,2668,0
30,3,4,1,0.7402524948120117,0.1727989464998245,0.0661484375596046,0.0,0.7137766480445862,-0.1242168694734573,0.9527826905250548,0.0,-0.0851638689637184,0.6251764297485352,0.7312514781951904,0.0,0.5699355602264404,0.0933582037687301,1,0,3937,0
31,3,4,2,0.7402524948120117,0.1727989464998245,0.0661484375596046,0.0,-1.5720820426940918,-0.8044365644454956,1.4757167100906372,0.0,0.3650506436824798,1.4701963663101196,0.9040114283561708,0.0,-1.2051271200180054,0.584077000617981,1,1,1256,0
32,3,4,3,0.7402524948120117,0.1727989464998245,0.0661484375596046,0.0,-0.151948481798172,-0.0063268956728279,-0.5894336700439453,0.0,-0.652728796005249,1.2165557146072388,-1.7134418487548828,0.0,-0.1525636464357376,-0.3863061070442199,1,0,1483,0
33,3,4,4,0.7402524948120117,0.1727989464998245,0.0661484375596046,0.0,0.0191995166242122,0.6507275104522705,-0.7365729212760925,0.0,0.0655258446931839,-1.819169282913208,-0.7381619811058044,0.0,0.0779343694448471,-0.3146731257438659,1,1,1753,0
34,3,4,5,0.7402524948120117,0.1727989464998245,0.0661484375596046,0.0,1.465217351913452,1.0664042234420776,0.0633016005158424,0.0,0.4412897527217865,1.1378854513168335,0.0903650820255279,0.0,1.2730916738510132,0.529268741607666,1,0,1414,0
35,3,4,6,0.7402524948120117,0.1727989464998245,0.0661484375596046,0.0,0.2135906219482422,0.0591622851788997,-0.122633583843708,0.0,-1.825969219207764,0.0694193691015243,0.2164057791233062,0.0,0.1602221578359604,-1.32536780834198,1,0,1394,0
36,3,4,7,0.7402524948120117,0.1727989464998245,0.0661484375596046,0.0,0.7947147488594055,-0.8183094263076782,-1.547527313232422,0.0,0.0711126253008842,0.804466724395752,0.8653586506843567,0.0,0.3445200324058532,0.2488944232463836,1,1,2466,0
37,3,4,8,0.7402524948120117,0.1727989464998245,0.0661484375596046,0.0,1.0737996101379397,-0.7628583312034607,0.9697906374931335,0.0,0.4288733601570129,1.477677345275879,1.6530948877334597,0.0,0.7272118926048279,0.6821653246879578,1,1,1990,0
38,3,4,9,0.7402524948120117,0.1727989464998245,0.0661484375596046,0.0,0.3608178794384002,1.3839080333709717,-0.1758784651756286,0.0,2.041199207305908,-0.6376817226409912,-1.0428298711776731,0.0,0.4946001172065735,1.3318305015563965,1,1,4217,0
39,3,4,10,0.7402524948120117,0.1727989464998245,0.0661484375596046,0.0,-0.3889751136302948,-0.5167355537414551,1.1033507585525513,0.0,-0.9702308177947998,0.2072372436523437,-1.6168464422225952,0.0,-0.3042462170124054,-0.7893572449684143,1,0,2783,0
40,3,5,1,-0.86924809217453,0.5384315848350525,0.3962261378765106,0.0,0.6496942043304443,2.029736280441284,1.6488547325134275,0.0,-0.2663522958755493,-0.4083980023860931,-1.6088731288909912,0.0,1.181447982788086,-0.625845730304718,1,0,3428,0
41,3,5,2,-0.86924809217453,0.5384315848350525,0.3962261378765106,0.0,-0.628191351890564,0.3047762215137481,0.2272001355886459,0.0,-0.5920427441596985,-1.3138413429260254,0.3984215557575226,0.0,0.8001778721809387,-0.0349165946245193,1,0,2499,0
42,3,5,3,-0.86924809217453,0.5384315848350525,0.3962261378765106,0.0,-0.3493657410144806,0.6417514085769653,1.0047954320907593,0.0,-2.664875030517578,0.1867654919624328,-0.957926630973816,0.0,1.0473510026931765,2.037442207336426,1,0,945,0
43,3,5,4,-0.86924809217453,0.5384315848350525,0.3962261378765106,0.0,-1.160927176475525,0.1899424195289611,0.4383655786514282,0.0,-1.649996280670166,-0.0922141820192337,2.865664005279541,0.0,1.285096526145935,2.5200560092926025,1,1,1191,0
44,3,5,5,-0.86924809217453,0.5384315848350525,0.3962261378765106,0.0,-1.3889631032943726,0.1900871694087982,-0.5799387097358704,0.0,0.0812789648771286,0.6865586042404175,-0.6759560108184814,0.0,1.0799155235290527,0.0311818122863769,1,1,2865,0
45,3,5,6,-0.86924809217453,0.5384315848350525,0.3962261378765106,0.0,-0.8332892656326294,-0.501308262348175,-1.794772386550903,0.0,-0.1316316425800323,-2.3259527683258057,0.7308188080787659,0.0,-0.2567208111286163,-0.8483763933181763,1,1,1394,0
46,3,5,7,-0.86924809217453,0.5384315848350525,0.3962261378765106,0.0,-1.757215976715088,-0.1853143125772476,1.6987732648849487,0.0,-1.6013103723526,-0.1458172053098678,0.2787807285785675,0.0,2.100775957107544,1.4238835573196411,1,0,1765,0
47,3,5,8,-0.86924809217453,0.5384315848350525,0.3962261378765106,0.0,-0.8771969676017761,-1.6777997016906738,1.3860013484954834,0.0,-0.241307184100151,0.4980681240558624,-0.2284536808729171,0.0,0.4082913994789123,0.3874121010303497,1,1,2250,0
48,3,5,9,-0.86924809217453,0.5384315848350525,0.3962261378765106,0.0,-0.6762537360191345,-0.7313788533210754,0.8530821800231934,0.0,-0.9684572219848632,1.0763376951217651,1.2604990005493164,0.0,0.532048225402832,1.9208064079284668,1,1,2310,0
49,3,5,10,-0.86924809217453,0.5384315848350525,0.3962261378765106,0.0,1.129177451133728,-0.1927953958511352,0.6542409062385559,0.0,-0.3948635458946228,0.159131646156311,1.5714467763900757,0.0,-0.8261151313781738,1.0515642166137695,1,1,2054,0
50,2,6,1,0.0234336145222187,0.1101229190826416,0.0,0.0,-0.2363771647214889,-0.3015249073505401,0.0,0.0,0.8676936626434326,0.5278730392456055,0.0,0.0,-0.0387439727783203,0.0784641206264495,1,1,2109,0
51,2,6,2,0.0234336145222187,0.1101229190826416,0.0,0.0,1.010908603668213,-0.1006321609020233,0.0,0.0,0.5948446989059448,-0.5195410251617432,0.0,0.0,0.0126073351129889,-0.0432740114629268,1,0,2374,0
52,2,6,3,0.0234336145222187,0.1101229190826416,0.0,0.0,-0.5108681321144104,-1.1083494424819946,0.0,0.0,0.182221844792366,-0.4013596177101135,0.0,0.0,-0.1340261697769165,-0.039928775280714,1,1,2014,0
53,2,6,4,0.0234336145222187,0.1101229190826416,0.0,0.0,0.6834376454353333,0.6093136668205261,0.0,0.0,0.6719708442687988,-2.4461898803710938,0.0,0.0,0.0831148102879524,-0.2536348700523376,1,0,1477,0
54,2,6,5,0.0234336145222187,0.1101229190826416,0.0,0.0,-0.7399568557739258,-0.3004839420318603,0.0,0.0,0.1493264585733413,0.5586772561073303,0.0,0.0,-0.0504300333559513,0.0650224313139915,1,1,1666,0
55,2,6,6,0.0234336145222187,0.1101229190826416,0.0,0.0,1.1616363525390625,-0.8902487754821777,0.0,0.0,-1.0094913244247437,2.0611889362335205,0.0,0.0,-0.0708154514431953,0.2033281177282333,1,1,1648,0
56,2,6,7,0.0234336145222187,0.1101229190826416,0.0,0.0,0.951744258403778,0.9751163125038148,0.0,0.0,1.4312822818756104,-0.0842938050627708,0.0,0.0,0.1296854615211486,0.0242574382573366,1,0,2041,0
57,2,6,8,0.0234336145222187,0.1101229190826416,0.0,0.0,-0.8206785321235657,0.5028786063194275,0.0,0.0,1.4999504089355469,-0.0716628357768058,0.0,0.0,0.0361469946801662,0.0272575411945581,1,1,2109,0
58,2,6,9,0.0234336145222187,0.1101229190826416,0.0,0.0,-0.9945359230041504,1.7236038446426392,0.0,0.0,0.0352942310273647,-0.3312656879425049,0.0,0.0,0.1665027141571045,-0.0356528759002685,1,0,1346,0
59,2,6,10,0.0234336145222187,0.1101229190826416,0.0,0.0,0.4932020604610443,-0.2709510922431946,0.0,0.0,-1.249821662902832,0.6726365685462952,0.0,0.0,-0.018280416727066,0.0447848662734031,1,1,1182,0
60,4,7,1,-0.0772412940859794,0.5622168779373169,0.3273376226425171,-0.5798073410987854,0.2950442731380462,2.041632413864136,2.0044057369232178,-0.8457905054092407,-0.5938129425048828,-1.2659602165222168,0.2002980411052703,-1.2680357694625854,2.2715635299682617,0.1349041759967804,1,0,2741,0
61,4,7,2,-0.0772412940859794,0.5622168779373169,0.3273376226425171,-0.5798073410987854,-0.761994481086731,0.5977775454521179,-0.3945326805114746,0.4094262719154358,-0.9006611108779907,1.3202149868011477,-0.4692632555961609,-1.5651564598083496,0.0284043103456497,1.5656970739364624,1,1,1089,0
62,4,7,3,-0.0772412940859794,0.5622168779373169,0.3273376226425171,-0.5798073410987854,-0.7147951126098633,0.0677077025175094,-1.3560078144073486,-0.8703207969665527,-0.5974916219711304,-0.2470009177923202,-2.2140567302703857,-0.6924639940261841,0.1540241539478302,-0.4159654378890991,1,0,772,0
63,4,7,4,-0.0772412940859794,0.5622168779373169,0.3273376226425171,-0.5798073410987854,0.6125035881996155,0.0392092689871788,0.1519297212362289,0.6625742316246033,0.6339069604873657,-1.6473751068115234,-1.4620444774627686,-0.4239308834075928,-0.359699547290802,-1.2079298496246338,1,0,1076,0
64,4,7,5,-0.0772412940859794,0.5622168779373169,0.3273376226425171,-0.5798073410987854,-0.7939367890357971,1.3929177522659302,-0.1229291856288909,0.3282872140407562,-0.1106129214167594,1.2553369998931885,0.0474305897951126,-0.0153543790802359,0.6138639450073242,0.7387439608573914,1,0,843,0
65,4,7,6,-0.0772412940859794,0.5622168779373169,0.3273376226425171,-0.5798073410987854,1.6042284965515137,-0.3068439066410064,0.1113810688257217,-0.59523606300354,-0.6632810831069946,-0.0321667790412902,-0.3212802112102508,-0.3014203011989593,0.0851559415459632,0.1027465984225273,1,1,1549,0
66,4,7,7,-0.0772412940859794,0.5622168779373169,0.3273376226425171,-0.5798073410987854,1.1362857818603516,-0.751954972743988,-0.5560539960861206,-0.9038095474243164,-0.7111025452613831,1.568560004234314,0.0045321602374315,1.608517289161682,-0.1685119271278381,0.0056508053094148,1,1,736,0
67,4,7,8,-0.0772412940859794,0.5622168779373169,0.3273376226425171,-0.5798073410987854,0.1930840015411377,-0.0279350485652685,0.4202275276184082,-2.277456521987915,-0.0223266277462244,0.2931416630744934,0.2369460314512252,-0.9600703120231628,1.4274227619171145,0.8007508516311646,1,1,848,0
68,4,7,9,-0.0772412940859794,0.5622168779373169,0.3273376226425171,-0.5798073410987854,-0.6054218411445618,0.4998329579830169,-1.106201171875,-1.6930153369903564,0.1691436469554901,0.7510113716125488,-0.1085165664553642,-0.0532828010618686,0.9472995400428772,0.4045386016368866,1,1,1083,0
69,4,7,10,-0.0772412940859794,0.5622168779373169,0.3273376226425171,-0.5798073410987854,0.0532476082444191,-0.0319004766643047,1.368733525276184,1.5885179042816162,0.0392241515219211,-0.7855777144432068,-0.4586227834224701,0.4955632090568542,-0.4950442314147949,-0.8821504712104797,1,0,1076,0
70,3,8,1,0.5310362577438354,0.2558539807796478,0.0332727208733558,0.0,-1.2217825651168823,0.1327275037765503,-0.575746476650238,0.0,0.4509404301643371,0.2979872822761535,0.9957116842269896,0.0,-0.6340086460113525,0.3488369882106781,1,0,2495,0
71,3,8,2,0.5310362577438354,0.2558539807796478,0.0332727208733558,0.0,0.2461866289377212,-0.5429138541221619,0.0645424798130989,0.0,0.1708468943834304,-1.3144410848617554,-1.0912387371063232,0.0,-0.0060251401737332,-0.2818875610828399,1,0,2259,0
72,3,8,3,0.5310362577438354,0.2558539807796478,0.0332727208733558,0.0,-0.0308539979159832,-0.8159372210502625,-0.6369225382804871,0.0,-1.292119383811951,0.0218120031058788,-1.7445076704025269,0.0,-0.2463375329971313,-0.7386260628700256,1,0,2077,0
73,3,8,4,0.5310362577438354,0.2558539807796478,0.0332727208733558,0.0,0.0076858676038682,0.4710377156734466,-0.2742229700088501,0.0,-0.0746895372867584,0.786799967288971,-0.2006314247846603,0.0,0.1154742017388343,0.1549675017595291,1,0,1820,0
74,3,8,5,0.5310362577438354,0.2558539807796478,0.0332727208733558,0.0,0.055420022457838,-0.0717979595065116,-0.1833183318376541,0.0,1.6865010261535645,0.8138236999511719,-0.3703405857086181,0.0,0.0049607474356889,1.0914909839630127,1,1,822,0
75,3,8,6,0.5310362577438354,0.2558539807796478,0.0332727208733558,0.0,-1.2986445426940918,1.467756986618042,-0.1733200550079345,0.0,0.6223329305648804,-0.3464260995388031,0.3082654774188995,0.0,-0.3198627233505249,0.2521036863327026,1,1,1079,0
76,3,8,7,0.5310362577438354,0.2558539807796478,0.0332727208733558,0.0,0.8941056132316589,1.0410525798797607,-0.2561870515346527,0.0,-0.3345870673656463,-0.2130353450775146,-0.0067314147017896,0.0,0.7326358556747437,-0.2324077934026718,1,0,838,0
77,3,8,8,0.5310362577438354,0.2558539807796478,0.0332727208733558,0.0,-0.625738263130188,-0.3986456096172333,0.2556891739368438,0.0,0.3602314591407776,0.3619371652603149,-1.1530762910842896,0.0,-0.4257773160934448,0.2455330491065979,1,1,882,0
78,3,8,9,0.5310362577438354,0.2558539807796478,0.0332727208733558,0.0,-0.7077101469039917,-0.0094343973323702,0.4320543110370636,0.0,0.1208261996507644,1.9863276481628416,0.2191723734140396,0.0,-0.3638579547405243,0.5796653628349304,1,1,899,0
79,3,8,10,0.5310362577438354,0.2558539807796478,0.0332727208733558,0.0,-0.1032417565584182,-0.358482152223587,0.0584409721195697,0.0,2.532100200653076,0.4513129293918609,0.2955445945262909,0.0,-0.1445997059345245,1.4699407815933228,1,1,799,0
80,2,9,1,0.0835666805505752,0.4584214985370636,0.0,0.0,-1.2460061311721802,-0.838692843914032,0.0,0.0,0.4601208865642547,-0.3974462151527405,0.0,0.0,-0.488599419593811,-0.1437471210956573,1,0,2143,0
81,2,9,2,0.0835666805505752,0.4584214985370636,0.0,0.0,0.5427458882331848,1.9835875034332275,0.0,0.0,0.4148232638835907,-0.5724807381629944,0.0,0.0,0.9546746015548706,-0.2277720719575882,1,0,2260,0
82,2,9,3,0.0835666805505752,0.4584214985370636,0.0,0.0,0.4044707119464874,-1.45501971244812,0.0,0.0,0.2145523577928543,-0.8354883790016174,0.0,0.0,-0.6332120299339294,-0.3650763928890228,1,1,2225,0
83,2,9,4,0.0835666805505752,0.4584214985370636,0.0,0.0,0.608331561088562,0.5051953196525574,0.0,0.0,-0.2461442947387695,-0.8227980136871338,0.0,0.0,0.2824286520481109,-0.3977577686309814,1,0,1755,0
84,2,9,5,0.0835666805505752,0.4584214985370636,0.0,0.0,-1.726215362548828,-0.2415396571159362,0.0,0.0,-0.8791041970252991,0.0106727303937077,0.0,0.0,-0.2549810707569122,-0.0685712099075317,1,1,1779,0
85,2,9,6,0.0835666805505752,0.4584214985370636,0.0,0.0,-0.6212668418884277,0.3878387212753296,0.0,0.0,1.1235295534133911,-0.3798898756504059,0.0,0.0,0.1258763968944549,-0.080260045826435,1,1,1753,0
86,2,9,7,0.0835666805505752,0.4584214985370636,0.0,0.0,0.674751877784729,-1.9417757987976076,0.0,0.0,-1.1037362813949585,1.0944840908050537,0.0,0.0,-0.8337649703025818,0.4094994664192199,1,1,1380,0
87,2,9,8,0.0835666805505752,0.4584214985370636,0.0,0.0,2.195204734802246,-0.5973788499832153,0.0,0.0,0.386005699634552,0.0784916877746582,0.0,0.0,-0.0904053300619125,0.0682394877076149,1,0,695,0
88,2,9,9,0.0835666805505752,0.4584214985370636,0.0,0.0,-2.116684913635254,-0.0591587051749229,0.0,0.0,-0.4219545423984527,-0.6524254679679871,0.0,0.0,-0.2040039598941803,-0.3343471884727478,1,0,938,0
89,2,9,10,0.0835666805505752,0.4584214985370636,0.0,0.0,-0.9156266450881958,0.6936280727386475,0.0,0.0,0.9125535488128662,1.206215739250183,0.0,0.0,0.2414581477642059,0.6292142868041992,1,1,781,0
90,3,10,1,-0.1106565669178962,0.9112755060195924,1.8475010395050049,0.0,0.2683914005756378,-0.1717648059129715,-0.8095249533653259,0.0,-1.1024389266967771,0.3635861873626709,1.0777190923690796,0.0,-1.6818225383758545,2.444406509399414,1,0,2992,0
91,3,10,2,-0.1106565669178962,0.9112755060195924,1.8475010395050049,0.0,-0.8903020024299622,-2.3514151573181152,-0.6964927315711975,0.0,-1.8405367136001587,-2.324279546737671,-0.90960431098938,0.0,-3.331040382385254,-3.594886302947998,1,0,1874,0
92,3,10,3,-0.1106565669178962,0.9112755060195924,1.8475010395050049,0.0,1.1262547969818115,-2.2813217639923096,0.9409594535827636,0.0,-0.0452384762465953,0.0742859095335006,-1.6643675565719604,0.0,-0.4651165008544922,-3.002219915390014,1,0,849,0
93,3,10,4,-0.1106565669178962,0.9112755060195924,1.8475010395050049,0.0,1.305972933769226,1.0385675430297852,-0.7380496263504028,0.0,-0.2697493433952331,-0.527425229549408,3.003328800201416,0.0,-0.561640739440918,5.097872734069824,1,1,620,0
94,3,10,5,-0.1106565669178962,0.9112755060195924,1.8475010395050049,0.0,-0.082874983549118,-0.2711036503314972,0.1841008067131042,0.0,1.6857759952545166,0.9614274501800536,0.3788276612758636,0.0,0.1022469699382782,1.3894675970077517,1,1,1491,0
95,3,10,6,-0.1106565669178962,0.9112755060195924,1.8475010395050049,0.0,0.4077833592891693,-2.311754941940308,0.4213351011276245,0.0,-1.1899993419647217,0.6645570397377014,-0.0324651002883911,0.0,-1.3733525276184082,0.6772964596748352,1,0,781,0
96,3,10,7,-0.1106565669178962,0.9112755060195924,1.8475010395050049,0.0,-1.7044181823730469,0.675033450126648,-0.2426111698150634,0.0,1.0997477769851685,-0.3652339577674866,-0.1996761858463287,0.0,0.3555221259593963,-0.8234250545501709,1,1,3971,0
97,3,10,8,-0.1106565669178962,0.9112755060195924,1.8475010395050049,0.0,-0.2465182840824127,0.284314751625061,-1.3094898462295532,0.0,-0.8481175303459167,1.6211096048355105,0.6924161911010742,0.0,-2.13291597366333,2.8503670692443848,1,1,1804,0
98,3,10,9,-0.1106565669178962,0.9112755060195924,1.8475010395050049,0.0,-0.0705377832055091,0.4404380321502685,0.5242295861244202,0.0,-0.3988166451454162,1.1935733556747437,1.1343269348144531,0.0,1.3776805400848389,3.227476119995117,1,1,864,0
99,3,10,10,-0.1106565669178962,0.9112755060195924,1.8475010395050049,0.0,0.0750775262713432,-1.884288311004639,0.2110627442598343,0.0,1.6893805265426636,0.4536046385765075,-1.07916259765625,0.0,-1.3354748487472534,-1.7673362493515017,1,1,971,0
100,4,11,1,-2.137230396270752,3.359570264816284,-0.539027750492096,0.0479443967342376,-0.7559218406677246,-0.2676711976528168,1.5534472465515137,-0.2910430133342743,1.3402608633041382,-0.5582154989242554,0.472529649734497,0.1032817959785461,-0.1349861621856689,-4.989564895629883,1,1,1269,0
101,4,11,2,-2.137230396270752,3.359570264816284,-0.539027750492096,0.0479443967342376,1.4228118658065796,1.0681134462356567,0.4224224984645843,-0.0136817842721939,-0.1252794861793518,-1.431122660636902,0.5942056775093079,0.8082476258277893,0.3191719055175781,-4.82174825668335,1,1,728,0
102,4,11,3,-2.137230396270752,3.359570264816284,-0.539027750492096,0.0479443967342376,-1.1097235679626465,0.1957729309797287,-1.7941303253173828,-1.5830602645874023,0.7617267370223999,0.3852963149547577,0.8891341090202332,-0.0843788534402847,3.9206349849700928,-0.8168689012527466,1,1,1598,0
103,4,11,4,-2.137230396270752,3.359570264816284,-0.539027750492096,0.0479443967342376,0.8766124248504639,0.0943234115839004,1.9216513633728027,1.2471318244934082,-1.1863347291946411,-0.2184066176414489,0.7440921664237976,-1.1706150770187378,-2.53266716003418,1.3445075750350952,1,1,1738,0
104,4,11,5,-2.137230396270752,3.359570264816284,-0.539027750492096,0.0479443967342376,0.6227027177810669,2.20206618309021,-0.6844424605369568,1.2848107814788818,-0.077787697315216,-0.7433894872665405,4.11388111114502,0.0052514979615807,6.497669696807861,-4.548463344573975,1,0,2061,0
105,4,11,6,-2.137230396270752,3.359570264816284,-0.539027750492096,0.0479443967342376,-0.6415236592292786,-0.5002544522285461,0.3421277701854706,0.0102082565426826,0.950032651424408,-0.5695189237594604,1.5280667543411257,0.8114804029464722,-0.4934830665588379,-4.728542327880859,1,0,724,0
106,4,11,7,-2.137230396270752,3.359570264816284,-0.539027750492096,0.0479443967342376,1.6297307014465332,-0.4246613085269928,0.3470108211040497,-0.4071905612945556,-0.1568996012210846,-0.7739428281784058,0.5208539962768555,-0.3374035656452179,-5.116360664367676,-2.561716318130493,1,0,930,0
